tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
Tr_tweet_2355,positive,1.0,,,United,TreyHeckaman,0.0,@united Thank you! Have a nice evening.,2015-02-20 20:24:04 -0800,"Plymouth, IN ",Eastern Time (US & Canada)
Tr_tweet_2356,negative,1.0,longlines,0.6632,United,danahajek,1.0,@united if I wait I'll lose the flight. So frustrating.,2015-02-20 20:23:53 -0800,chicago IL,Central Time (US & Canada)
Tr_tweet_2357,negative,1.0,Flight Booking Problems,0.7172,United,Csqd,0.0,@united it most certainly was not.,2015-02-20 20:21:05 -0800,"Vail, CO",Mountain Time (US & Canada)
Tr_tweet_2358,neutral,0.6814,,0.0,United,danahajek,0.0,@united its available online I just can't figure out how to do it to guarantee same flight,2015-02-20 20:18:12 -0800,chicago IL,Central Time (US & Canada)
Tr_tweet_2359,negative,1.0,Flight Booking Problems,0.6374,United,danahajek,1.0,@united trying to book flight w/miles. Was on hold for 50m before I gave up. Need to get 6 on same flight using two diff # and pay 4 1tix,2015-02-20 20:17:19 -0800,chicago IL,Central Time (US & Canada)
Tr_tweet_2360,positive,0.6907,,,United,GoALDE,0.0,@united No thanks.  Took care of it when I called,2015-02-20 20:16:41 -0800,Wisconsin to Worldwide,Central Time (US & Canada)
Tr_tweet_2361,negative,1.0,Customer Service Issue,0.7128,United,elbrooklyntaco,1.0,"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",2015-02-20 20:15:19 -0800,,
Tr_tweet_2362,negative,1.0,Late Flight,1.0,United,elbrooklyntaco,1.0,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,2015-02-20 20:13:41 -0800,,
Tr_tweet_2363,positive,1.0,,,United,JesseLitsch,0.0,@united awesome thank you very much for the help,2015-02-20 20:12:55 -0800,,
Tr_tweet_2364,neutral,0.6667,,0.0,United,callmekaitxo,0.0,@united you need to follow me so I can dm you to give you the info,2015-02-20 20:12:05 -0800,O H I O,Arizona
Tr_tweet_2365,negative,1.0,Can't Tell,0.6968,United,your_ride_dear,0.0,"@united @airlines. Agents arguing about check bag announcement. Looked for room until seat 20, gave up and walked back to seat 7.Unnecessary",2015-02-20 20:09:40 -0800,ONTARIO CANADA,
Tr_tweet_2366,negative,1.0,Cancelled Flight,0.6806,United,Snow4meErika,0.0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!",2015-02-20 20:04:14 -0800,,
Tr_tweet_2367,negative,1.0,Customer Service Issue,1.0,United,2533107724Paul,1.0,"@united not even mentioning how rude the customer service was to us. As a business owner, I'd be mortified if my employees acted as yours",2015-02-20 20:02:35 -0800,Gig Harbor,
Tr_tweet_2368,positive,1.0,,,United,abhirajan,0.0,@united kept me watching the safety video for the first time in forever. Nice job 👍.,2015-02-20 20:00:28 -0800,The abyss ,Arizona
Tr_tweet_2369,negative,1.0,Customer Service Issue,1.0,United,The_CW,1.0,@United has time to respond to everyone else's complaints but not mine. You just lost a customer,2015-02-20 19:59:23 -0800,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
Tr_tweet_2370,positive,1.0,,,United,girlsgetaways,0.0,@United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!,2015-02-20 19:57:53 -0800,Exactly where I want to be!,Eastern Time (US & Canada)
Tr_tweet_2371,negative,1.0,Can't Tell,0.6731,United,AbePrescher,1.0,"@united ""most likely"" makes it sound like you have no idea, which is not how I want my flights to be. Please use facts thanks.",2015-02-20 19:56:15 -0800,San Diego,
Tr_tweet_2372,negative,1.0,Customer Service Issue,0.3379,United,JesseLitsch,0.0,@united the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally,2015-02-20 19:43:06 -0800,,
Tr_tweet_2373,negative,0.6713,Can't Tell,0.3531,United,leigh_emery,1.0,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,2015-02-20 19:37:08 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
Tr_tweet_2374,negative,0.6899,Customer Service Issue,0.6899,United,callmekaitxo,1.0,@united I'm try to upgrade my seats to first class but the wait time on the phone is 40 minutes... can you help?,2015-02-20 19:32:51 -0800,O H I O,Arizona
Tr_tweet_2375,negative,0.6613,Flight Booking Problems,0.6613,United,Never_Regret_It,0.0,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,2015-02-20 19:31:42 -0800,,
Tr_tweet_2376,negative,1.0,Late Flight,1.0,United,DustinDreams,0.0,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,2015-02-20 19:28:00 -0800,With Carmen SanDiego.,Atlantic Time (Canada)
Tr_tweet_2377,negative,1.0,Lost Luggage,1.0,United,LEAisMYidol,1.0,@united where are our luggages? With a group and over 20 luggages are lost,2015-02-20 19:21:38 -0800,Lea Michele,
Tr_tweet_2378,negative,1.0,Flight Attendant Complaints,1.0,United,RONISREALTOR,1.0,"@united assistance with what, the attitude of your staff no matter which airport we are at?",2015-02-20 19:21:00 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada)
Tr_tweet_2379,neutral,0.6911,,,United,kevinkugler,0.0,@united Sure.  Follow for a sec and I will.,2015-02-20 19:18:26 -0800,"Omaha, Nebraska",Central Time (US & Canada)
Tr_tweet_2380,positive,1.0,,,United,lisahsamuel,0.0,@united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-),2015-02-20 19:16:44 -0800,"Bellingham, WA",Pacific Time (US & Canada)
Tr_tweet_2381,positive,0.6749,,,United,DManonog,0.0,@united thank you.,2015-02-20 19:15:02 -0800,,
Tr_tweet_2382,negative,1.0,Damaged Luggage,0.6603,United,larissatandy,0.0,@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!,2015-02-20 19:13:43 -0800,"Vancouver, Canada",Melbourne
Tr_tweet_2383,negative,1.0,Customer Service Issue,0.6492,United,moonfacestudios,1.0,@united I was on hold for over 20 minutes and was talking to one of your employees. I asked him for name or id # and he hung up in my face!,2015-02-20 19:09:00 -0800,DFW area texas,Central Time (US & Canada)
Tr_tweet_2384,negative,1.0,Customer Service Issue,1.0,United,leigh_emery,0.0,@united I hope so but I've received no help so far. I've been on hold for more than an hour. Can someone speak to me?,2015-02-20 19:04:03 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
Tr_tweet_2385,negative,1.0,Flight Booking Problems,0.6989,United,Snow4meErika,2.0,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",2015-02-20 19:01:38 -0800,,
Tr_tweet_2386,negative,0.6966,Customer Service Issue,0.6966,United,MrsHeyGil,0.0,@united you asked me to DM then ignore them. Please assist in changing to another flight today- 21 Feb fra to mco avoiding IAD.,2015-02-20 19:00:31 -0800,"Obersulzbach, Germany",Quito
Tr_tweet_2387,negative,1.0,Customer Service Issue,0.6602,United,Snow4meErika,2.0,@united how do you stay in business with such poor service? #poorservice #notgoodenough http://t.co/VO61LME5ja,2015-02-20 18:59:51 -0800,,
Tr_tweet_2388,neutral,1.0,,,United,LyndsyRobinson,0.0,@united Will the airline refuse my Canadian passport with less than 6 months remaining validity? Going to US.,2015-02-20 18:57:35 -0800,,
Tr_tweet_2389,neutral,0.6531,,0.0,United,Merrick757,0.0,@united what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?,2015-02-20 18:57:01 -0800,,
Tr_tweet_2390,neutral,1.0,,,United,GDClearedToLand,2.0,@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN,2015-02-20 18:56:09 -0800,,
Tr_tweet_2391,negative,0.6417,Customer Service Issue,0.6417,United,DManonog,0.0,@united I sent a DM re an existing reservation but no one has responded,2015-02-20 18:55:53 -0800,,
Tr_tweet_2392,neutral,0.6871,,0.0,United,lindork,0.0,@united I am going to a service desk now to see what the options are.,2015-02-20 18:54:08 -0800,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
Tr_tweet_2393,negative,0.6679,Can't Tell,0.3447,United,xVanDanx,0.0,@united I miss the Continental days.,2015-02-20 18:50:25 -0800,Silver Spring,Eastern Time (US & Canada)
Tr_tweet_2394,negative,1.0,Damaged Luggage,0.3437,United,xVanDanx,0.0,@united or how about next time my bag is underweight you guys credit me $200. Or how about I take my business to an airline that cares.,2015-02-20 18:50:12 -0800,Silver Spring,Eastern Time (US & Canada)
Tr_tweet_2395,negative,1.0,Flight Attendant Complaints,0.3407,United,Csqd,1.0,@united Then why did your staff refuse to let ME on the earlier flight citing my having checked a bag?!?!,2015-02-20 18:49:01 -0800,"Vail, CO",Mountain Time (US & Canada)
Tr_tweet_2396,negative,1.0,Can't Tell,0.6322,United,xVanDanx,0.0,"@united Thanks for nothing. Next time I'll bring a whole extra suitcase for my 1 extra pound. That makes sense, right?",2015-02-20 18:47:21 -0800,Silver Spring,Eastern Time (US & Canada)
Tr_tweet_2397,negative,1.0,Cancelled Flight,0.657,United,Snow4meErika,2.0,"@united first you lost all my bags, now you Cancelled Flight my flight home. 30 min wait to talk to somebody #poorservice #notgoodenough",2015-02-20 18:46:35 -0800,,
Tr_tweet_2398,positive,1.0,,,United,DrPhilManning,0.0,"@united Great landing in Denver, next Rapid City. Snow starting to fall...Florida Everglades is a faint sunburn away...here comes the cold!",2015-02-20 18:44:50 -0800,Location: constantly changing!,
Tr_tweet_2399,positive,1.0,,,United,AmaniHardrict,0.0,@united Looking forward to flying with you guys as well !!,2015-02-20 18:42:49 -0800,TRACK ,Atlantic Time (Canada)
Tr_tweet_2400,negative,1.0,Late Flight,1.0,United,paulgomez99,0.0,@united how is it that my flight #3367 can arrive early and be delayed due to no gate being available. We are now 20 min Late Flight on tarmac,2015-02-20 18:40:19 -0800,,
Tr_tweet_2401,neutral,0.6804,,,United,neilawinston,1.0,"@united I have such a love hate relationship with you. Some days you're good, the others you are so terribly awful its saddening",2015-02-20 18:38:46 -0800,"Cleveland, OH",Eastern Time (US & Canada)
Tr_tweet_2402,negative,0.7053,Customer Service Issue,0.7053,United,Bee_Branded,0.0,@united have better customer service at John Wayne airport.,2015-02-20 18:37:59 -0800,,Arizona
Tr_tweet_2403,positive,1.0,,,United,christinerimay,0.0,@united Bag was finally delivered and intact. Thanks for your assistance.,2015-02-20 18:37:11 -0800,Someplace saving something,Eastern Time (US & Canada)
Tr_tweet_2404,negative,1.0,Flight Attendant Complaints,1.0,United,AbePrescher,2.0,"@united passengers seated, crew ready #WheresThePilot? Flt1088 from ORD. Hope he isn't at the bar.",2015-02-20 18:37:05 -0800,San Diego,
Tr_tweet_2405,negative,0.6444,Customer Service Issue,0.6444,United,Jperez201,0.0,@united Booked 11 tix 1 month ago and now its about $157 CHEAPER and customer service was useless. What's up with that???,2015-02-20 18:36:38 -0800,Rutgers Business School - NB,Eastern Time (US & Canada)
Tr_tweet_2406,negative,0.6421,Late Flight,0.6421,United,SamuelRBowles,0.0,@united is UA938 still taking off at 9:05pm? I'm stuck on the tarmac on UA3462 waiting to get in.,2015-02-20 18:33:43 -0800,Crowborough,London
Tr_tweet_2407,negative,1.0,Bad Flight,0.3864,United,LinaSalazar,0.0,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,2015-02-20 18:30:51 -0800,Washington DC,Eastern Time (US & Canada)
Tr_tweet_2408,negative,1.0,Late Flight,1.0,United,bokhary,0.0,@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,2015-02-20 18:29:05 -0800,"San Diego, CA",Pacific Time (US & Canada)
Tr_tweet_2409,negative,1.0,Can't Tell,0.695,United,MyFitness52,1.0,@united truly the WORST day of flying I have ever experienced...,2015-02-20 18:25:46 -0800,Washington,Arizona
Tr_tweet_2410,positive,1.0,,,United,ayangoswami,0.0,@united. You guys made my day. Treated me well. Thank you!!!,2015-02-20 18:20:23 -0800,"Hilton Head, SC",
Tr_tweet_2411,negative,1.0,Customer Service Issue,1.0,United,kellanjacobs,1.0,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,2015-02-20 18:19:18 -0800,San Francisco,Pacific Time (US & Canada)
Tr_tweet_2412,negative,1.0,Customer Service Issue,0.6436,United,eddietemistokle,1.0,@united how much longer United?? Been on the phone for over an hour to straighten out a star alliance upgrade!!! http://t.co/U1ViEuiDF5,2015-02-20 18:17:07 -0800,New York City,Central Time (US & Canada)
Tr_tweet_2413,neutral,1.0,,,United,Thomas_12345,0.0,@united How can I verify if wheelchair assistance has been requested for my next flight?,2015-02-20 18:16:17 -0800,,
Tr_tweet_2414,neutral,0.6849,,0.0,United,MayhemRevived,1.0,I left my dildo on the plane is there any way for me to get it back? @united,2015-02-20 18:14:54 -0800,,
Tr_tweet_2415,positive,0.6963,,0.0,United,kevinkugler,0.0,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos.",2015-02-20 18:10:22 -0800,"Omaha, Nebraska",Central Time (US & Canada)
Tr_tweet_2416,negative,1.0,Can't Tell,0.3499,United,leigh_emery,1.0,@united I'm Cancelled Flighting my #mileageplus card and I will NEVER do business with you again. You clearly don't care about your customers.,2015-02-20 18:08:18 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
Tr_tweet_2417,positive,1.0,,,United,ThomasRogersSG,0.0,"@united thank you! Good service, safe flight... 1/2 way home!",2015-02-20 18:07:26 -0800,,
Tr_tweet_2418,negative,1.0,Customer Service Issue,1.0,United,TaraNorden,0.0,"Why even ask me to DM you and offer help if you ""can't do anything"" @united #terriblecustomerservice #unitedairlines http://t.co/feC4i3Vwq7",2015-02-20 18:07:11 -0800,Chicago,Central Time (US & Canada)
Tr_tweet_2419,negative,1.0,Customer Service Issue,1.0,United,tjny753,1.0,@united Yes and that is appreciated but misinformation damages credibility.  You may want to have someone observe in Newark #fwiw,2015-02-20 18:05:20 -0800,"Elmira, NY",
Tr_tweet_2420,negative,1.0,Can't Tell,1.0,United,Y_Marms5,0.0,@united you guys suck!,2015-02-20 18:04:02 -0800,NY & NJ,Eastern Time (US & Canada)
Tr_tweet_2421,negative,1.0,Flight Attendant Complaints,0.6752,United,tompenning,0.0,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot.",2015-02-20 18:03:10 -0800,,
Tr_tweet_2422,negative,1.0,Lost Luggage,0.6714,United,sjwwalsh,1.0,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..,2015-02-20 18:03:10 -0800,,
Tr_tweet_2423,negative,1.0,Customer Service Issue,1.0,United,RONISREALTOR,1.0,"@united again HORRIBLE service, again attitude when asked for information, again you make me not want to fly UNITED ever. #platinummember",2015-02-20 17:58:24 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada)
Tr_tweet_2424,negative,1.0,Customer Service Issue,1.0,United,leigh_emery,0.0,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.,2015-02-20 17:54:43 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
Tr_tweet_2425,neutral,1.0,,,United,aushianya,0.0,@united I have a question about my interview process I had only one interview but was the last person is that good or bad,2015-02-20 17:54:19 -0800,,
Tr_tweet_2426,negative,1.0,Late Flight,1.0,United,LinaSalazar,0.0,@united thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M,2015-02-20 17:53:27 -0800,Washington DC,Eastern Time (US & Canada)
Tr_tweet_2427,negative,1.0,Can't Tell,0.6742,United,1234567890_,1.0,@united go bankrupt again and transfer all of your assets to $LUV. That would be great.,2015-02-20 17:52:53 -0800,"Boulder, CO | Los Angeles, CA",Arizona
Tr_tweet_2428,neutral,0.6651,,0.0,United,JPKirchmeier,0.0,@united landing in Chicago - saw it once we were already airborne.,2015-02-20 17:52:33 -0800,"Evanston, IL",Central Time (US & Canada)
Tr_tweet_2429,negative,1.0,Flight Booking Problems,0.6889,United,majacgray,0.0,"@united Marcus helped me - good agent, couldn't fix it. Flight was listed on website, but ""unavailable""to book. False advertising much?",2015-02-20 17:50:58 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
Tr_tweet_2430,positive,0.6566,,,United,paigeworthy,0.0,"@united I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!",2015-02-20 17:50:28 -0800,Chicago,Central Time (US & Canada)
Tr_tweet_2431,negative,0.6481,Flight Attendant Complaints,0.3351,United,elbrooklyntaco,1.0,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",2015-02-20 17:49:53 -0800,,
Tr_tweet_2432,negative,1.0,Late Flight,0.6495,United,laurenmadams,0.0,"@united If someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",2015-02-20 17:49:15 -0800,In & Around Chicago,Central Time (US & Canada)
Tr_tweet_2433,negative,0.6848,Customer Service Issue,0.6848,United,MadisonWatts_,1.0,@united Yes I needed plenty of assistance but received none.,2015-02-20 17:46:58 -0800,West Virginia,Alaska
Tr_tweet_2434,negative,1.0,Late Flight,1.0,United,AJMILBRANDT,1.0,"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",2015-02-20 17:45:16 -0800,Buck-hio,
Tr_tweet_2435,negative,0.6537,Customer Service Issue,0.32899999999999996,United,Dra_Mck,0.0,@united thank you for the reply. I emailed your customer care department about my experience.,2015-02-20 17:43:00 -0800,Chapel Hill,Quito
Tr_tweet_2436,negative,1.0,Customer Service Issue,0.6493,United,Decode_NewYork,0.0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,2015-02-20 17:40:25 -0800,New York City,Eastern Time (US & Canada)
Tr_tweet_2437,neutral,1.0,,,United,Csqd,0.0,@united it's done.  If you do something to make up for it I'll tweet that too.,2015-02-20 17:39:12 -0800,"Vail, CO",Mountain Time (US & Canada)
Tr_tweet_2438,negative,0.636,Can't Tell,0.324,United,aushianya,0.0,@united I had one interview I was the last person what does that mean?,2015-02-20 17:39:10 -0800,,
Tr_tweet_2439,negative,1.0,Late Flight,1.0,United,HobertRunter,1.0,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united,2015-02-20 17:38:49 -0800,Minneapolis,Quito
Tr_tweet_2440,positive,1.0,,,United,mrp,0.0,@united I just received notification of in-flight Wi-Fi for UA863 from @flySFO to @SydneyAirport. Amazing!,2015-02-20 17:37:19 -0800,sf - austin - sydney,Alaska
Tr_tweet_2441,negative,1.0,Customer Service Issue,0.6805,United,HILL_PARTYofone,1.0,@united yes but taking two days to get bag delivered. Missed a full day skiing because of this.,2015-02-20 17:36:24 -0800,"Omaha, NE",Central Time (US & Canada)
Tr_tweet_2442,positive,0.34299999999999997,,0.0,United,nfriesen1,0.0,@united give her the recognition she deserves!,2015-02-20 17:34:28 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
Tr_tweet_2443,positive,1.0,,,United,nfriesen1,0.0,@united she's the type of person that can make a customers day! I fly 100+ times a year &amp,,2015-02-20 17:34:12 -0800,"Winnipeg, MB Canada"
Tr_tweet_2444,negative,1.0,Bad Flight,0.3748,United,xVanDanx,0.0,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,2015-02-20 17:23:37 -0800,Silver Spring,Eastern Time (US & Canada)
Tr_tweet_2445,negative,1.0,Late Flight,0.6436,United,Charlie_Mich,0.0,@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,2015-02-20 17:17:35 -0800,,
Tr_tweet_2446,positive,0.6889,,0.0,United,1234567890_,0.0,@united you suck. @SouthwestAir you're the best.,2015-02-20 17:14:42 -0800,"Boulder, CO | Los Angeles, CA",Arizona
Tr_tweet_2447,negative,0.7055,Late Flight,0.3748,United,wisemana,0.0,@United can you let us out of the gate now. UA1157,2015-02-20 17:09:31 -0800,"washington, dc",Eastern Time (US & Canada)
Tr_tweet_2448,negative,1.0,Late Flight,0.6579,United,wisemana,0.0,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go",2015-02-20 17:01:58 -0800,"washington, dc",Eastern Time (US & Canada)
Tr_tweet_2449,negative,1.0,Bad Flight,0.3434,United,hoozsah,0.0,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",2015-02-20 16:49:22 -0800,,
Tr_tweet_2450,negative,1.0,Customer Service Issue,1.0,United,KatieJelen,0.0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",2015-02-20 16:46:29 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
Tr_tweet_2451,negative,1.0,Bad Flight,0.3404,United,JoeSchmuck,2.0,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",2015-02-20 16:45:34 -0800,San Francisco,Pacific Time (US & Canada)
Tr_tweet_2452,negative,1.0,Customer Service Issue,1.0,United,StarksRavings,0.0,"@united, if you mean beyond opaque ""maintenance issues"", yes, that would be  basic in customer service which your EWR staff can't manage.",2015-02-20 16:38:28 -0800,United States,Eastern Time (US & Canada)
Tr_tweet_2453,negative,0.685,Flight Booking Problems,0.3586,United,iamtedking,0.0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United""",2015-02-20 16:37:28 -0800,,Eastern Time (US & Canada)
Tr_tweet_2454,neutral,1.0,,,United,JamieReidy,0.0,@united Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009,2015-02-20 16:35:32 -0800,,Pacific Time (US & Canada)
Tr_tweet_2455,negative,1.0,Customer Service Issue,1.0,United,LJ3000,0.0,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,2015-02-20 16:35:15 -0800,,Pacific Time (US & Canada)
Tr_tweet_2456,negative,1.0,Can't Tell,0.7075,United,JamieReidy,0.0,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),2015-02-20 16:34:36 -0800,,Pacific Time (US & Canada)
Tr_tweet_2457,negative,0.3511,Flight Attendant Complaints,0.3511,United,robfarrisjr,1.0,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,2015-02-20 16:34:07 -0800,"Apex, NC",Eastern Time (US & Canada)
Tr_tweet_2458,negative,1.0,Can't Tell,0.684,United,thebadvillain,1.0,@united do you know how to use twitter bro?  Your terminal looks like it's in Bosnia.  Here's another pic. http://t.co/M9Nywr5Kbs,2015-02-20 16:30:21 -0800,,
Tr_tweet_2459,negative,1.0,Late Flight,1.0,United,JW_Blocker,1.0,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,2015-02-20 16:24:49 -0800,,
Tr_tweet_2460,negative,1.0,Lost Luggage,0.3407,United,iamawarplane,0.0,@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,2015-02-20 16:20:40 -0800,"Austin, Texas",
Tr_tweet_2461,negative,0.6942,Late Flight,0.3702,United,Charlie_Mich,0.0,@united now I'll probably miss my next connection!,2015-02-20 16:20:18 -0800,,
Tr_tweet_2462,neutral,1.0,,,United,suijuris,0.0,@united any chance you'll ever do CPUs on your JFK-LAX like @AmericanAir?,2015-02-20 16:18:35 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_2463,negative,1.0,Late Flight,1.0,United,Charlie_Mich,0.0,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,2015-02-20 16:18:35 -0800,,
Tr_tweet_2464,negative,1.0,Late Flight,1.0,United,Schlubach,1.0,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",2015-02-20 16:18:12 -0800,NY,Quito
Tr_tweet_2465,negative,1.0,Late Flight,1.0,United,Charlie_Mich,0.0,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,2015-02-20 16:16:48 -0800,,
Tr_tweet_2466,negative,1.0,Customer Service Issue,1.0,United,ellembee,0.0,@united I didn't get a message from you. I'll resend numbers.,2015-02-20 16:13:54 -0800,chicago,Central Time (US & Canada)
Tr_tweet_2467,neutral,0.6735,,0.0,United,takwind_,0.0,"@united Yes, filled out the form last year. Don't have case number handy. Guess I'm not cut out for the historical society afterall",2015-02-20 16:12:59 -0800,New York | Nomad,Eastern Time (US & Canada)
Tr_tweet_2468,negative,1.0,Bad Flight,1.0,United,StephanieWeyant,0.0,@United What idiot designed your seats? Armrest TV remote &amp, blasting volume.,,2015-02-20 16:10:33 -0800
Tr_tweet_2469,negative,0.7118,longlines,0.3667,United,archivelle,0.0,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,2015-02-20 16:10:03 -0800,New York,
Tr_tweet_2470,negative,1.0,Can't Tell,0.6656,United,KatieJelen,0.0,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",2015-02-20 16:04:35 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
Tr_tweet_2471,positive,1.0,,,United,livingextreme,0.0,@united thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!,2015-02-20 16:00:43 -0800,"Grand Junction, Colorado",
Tr_tweet_2472,positive,1.0,,,United,Mimsw,0.0,@united Gate Agent Alavera is amazing,2015-02-20 15:58:16 -0800,"Boulder, CO",Mountain Time (US & Canada)
Tr_tweet_2473,negative,0.6842,Can't Tell,0.6842,United,KatieJelen,1.0,@united I need you...to be a better airline. ^LOL,2015-02-20 15:56:03 -0800,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
Tr_tweet_2474,negative,1.0,Flight Attendant Complaints,1.0,United,EddieUmphrey,1.0,@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!,2015-02-20 15:55:42 -0800,"MN, MI, NM",Eastern Time (US & Canada)
Tr_tweet_2475,positive,1.0,,,United,KennethRMurray,0.0,@united wins top marks for customer service via Twitter. They turned a poor experience into a positive. Many thanks for the effort! 👍,2015-02-20 15:54:20 -0800,"Kenosha, WI",Central Time (US & Canada)
Tr_tweet_2476,negative,1.0,Lost Luggage,1.0,United,chozee1,0.0,@united Really....you charge me $25 to check a bag and then you put it on a different flight....still Don't have my bag!!!,2015-02-20 15:53:28 -0800,"Clifton, NJ",
Tr_tweet_2477,negative,1.0,Bad Flight,1.0,United,BurkeCherrie,0.0,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",2015-02-20 15:49:07 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
Tr_tweet_2478,negative,1.0,Late Flight,0.6526,United,Schlubach,1.0,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE",2015-02-20 15:46:38 -0800,NY,Quito
Tr_tweet_2479,neutral,1.0,,,United,aushianya,0.0,@united I just had an interview how long does it take before you hear back,2015-02-20 15:44:49 -0800,,
Tr_tweet_2480,negative,1.0,Customer Service Issue,0.6619,United,iamawarplane,1.0,@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,2015-02-20 15:43:11 -0800,"Austin, Texas",
Tr_tweet_2481,negative,1.0,Can't Tell,1.0,United,jayw329,0.0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,2015-02-20 15:42:56 -0800,"New York, NY",Eastern Time (US & Canada)
